MIDB300
CC OB_TYPE COORD_LAT_N COORD_LONG_E DATETIME_LAST_CHG BE_NUMBER NOMEN OPER_STATUS 
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-31	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-32	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-33	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-34	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-35	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-36	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-37	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-38	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-39	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-40	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-41	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-42	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-43	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-44	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-45	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	NOP
KN	A	39100000	127100000	19970100000000	290-46	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-47	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-48	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-49	SA-13	OPR
KN	A	38300000	126300000	19970100000000	290-50	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-51	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-52	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-53	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-54	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-55	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-56	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-57	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-58	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-59	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-60	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-61	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-62	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-63	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-64	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-65	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-66	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-67	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-68	SA-3	NOP
KN	A	38400000	126400000	19970100000000	290-69	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-70	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-71	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-72	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-73	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-74	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-75	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-76	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-77	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-78	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-79	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-80	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-81	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-82	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-83	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-84	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-85	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-86	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-87	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-88	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-89	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-90	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-91	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-92	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-93	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-94	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-95	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	NOP
KN	A	39100000	127100000	19970100000000	290-96	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-97	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-98	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-99	SA-13	OPR
KN	A	38300000	126300000	19970100000000	290-100	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-101	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-102	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-103	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-104	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-105	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	OPR
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-106	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-107	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-108	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-109	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-110	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-111	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-112	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-113	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-114	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-115	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-116	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-117	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-118	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-119	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-120	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-121	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-122	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-123	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-124	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-125	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-126	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-127	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-128	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-129	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-130	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	OPR
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-131	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-132	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-133	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-134	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-135	SA-13	NOP
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-136	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-137	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-138	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-139	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-140	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-141	SA-3	NOP
KN	A	39000000	127000000	19970100000000	290-142	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-143	SA-3	OPR
KN	A	38300000	126300000	19970100000000	290-145	SA-13	NOP
KN	A	40000000	128000000	19970100000000	290-	SA-2	OPR
KN	A	39500000	127500000	19970100000000	290-	SA-2	OPR
KN	A	39400000	127400000	19970100000000	290-	SA-3	NOP
KN	A	39300000	127300000	19970100000000	290-	SA-3	NOP
KN	A	39200000	127200000	19970100000000	290-	SA-2	OPR
KN	A	39100000	127100000	19970100000000	290-146	SA-3	OPR
KN	A	39000000	127000000	19970100000000	290-147	SA-2	NOP
KN	A	38500000	126500000	19970100000000	290-148	SA-3	OPR
KN	A	38400000	126400000	19970100000000	290-149	SA-13	NOP
KN	A	38300000	126300000	19970100000000	290-150	SA-13	NOP
KN	A	38400000	126400000	19970100000000	290-151	SA-13	OPR
KN	A	39300000	126400000	19970100000000	290-152	SA-13	OPR
KN	A	35700000	126400000	19970100000000	290-153	SA-13	OPR
KN	A	38400000	126400000	19970100000000	290-154	SA-13	OPR
KN	A	36500000	126400000	19970100000000	290-155	SA-13	OPR
KN	A	39800000	126400000	19970100000000	290-156	SA-13	OPR
