 2095 -2312.936889 -307.396608 6326.854657 -6.438869 0.120936 -2.804116 60800.330972
 2094 -2106.103237 741.071745 6399.805509 -6.437869 1.019808 -2.550092 60800.330972
 2093 -2201.211818 46.063621 6427.775319 -6.383235 1.237102 -2.439323 60800.330972
 2092 nan nan nan nan nan nan 60800.330972
   33 60920.000000 60980.000000
    8
 2099 -3106.301335 2718.468871 5191.950914 -3.482199 3.765658 -4.990574 60859.901737
 2098 -2384.626567 2604.002477 5646.301929 -4.027240 4.016027 -4.332578 60859.782471
 2097 -3039.348102 1951.169258 5556.606295 -5.162756 2.296421 -4.449396 60859.782471
 2096 -3400.588563 603.276734 5646.261769 -5.437381 1.682113 -4.313438 60860.462821
 2095 -2692.536620 -299.720992 6143.980694 -6.227914 0.153159 -3.292077 60860.330972
 2094 -2484.720135 799.879060 6233.532918 -6.273510 0.965126 -3.035286 60859.782471
 2093 -2579.107096 120.738678 6267.298148 -6.208782 1.244249 -2.908060 60860.330972
 2092 nan nan nan nan nan nan 60860.330972
   34 60980.000000 61040.000000
    8
 2099 -3307.381479 2937.234213 4879.844335 -3.252778 3.540961 -5.427641 60919.901737
 2098 -2619.884506 2838.632203 5373.024573 -3.819884 3.806921 -4.774127 60919.782471
 2097 -3346.253340 2086.303575 5270.842200 -4.899432 2.127186 -4.917677 60920.729943
 2096 -3718.777965 703.162005 5373.124903 -5.157062 1.642665 -4.784444 60920.462821
 2095 -3055.445045 -290.850311 5934.342672 -5.999452 0.166211 -3.782112 60919.670366
 2094 -2858.837333 855.983442 6034.814500 -6.057281 0.885899 -3.507521 60920.384400
 2093 -2935.971218 192.873025 6082.942730 -6.003348 1.236141 -3.378351 60918.813497
 2092 nan nan nan nan nan nan 60920.330972
   35 61040.000000 61100.000000
    8
 2099 -3494.529739 3144.393787 4537.543646 -2.917318 3.253854 -5.820604 60980.901737
 2098 -2844.451988 3061.211029 5069.802749 -3.591487 3.550882 -5.232086 60980.389839
 2097 -3631.409625 2208.707339 4962.851637 -4.629182 1.958148 -5.381937 60980.729943
 2096 -4018.024796 799.385462 5072.977176 -4.800933 1.556151 -5.203307 60980.462821
 2095 -3415.590976 -280.210304 5688.465875 -5.729189 0.184809 -4.244984 60981.040022
 2094 -3215.874714 907.640495 5809.399083 -5.837011 0.828636 -3.999987 60980.384400
 2093 -3288.597138 266.073078 5865.921228 -5.761564 1.217211 -3.848773 60978.813497
 2092 nan nan nan nan nan nan 60980.330972
   36 61100.000000 61160.000000
    8
 2099 -3660.689708 3331.910596 4177.319929 -2.643505 2.977897 -6.192930 61040.901737
 2098 -3055.558960 3269.325158 4738.376747 -3.328579 3.269445 -5.640674 61041.389839
 2097 -3897.453429 2319.569132 4629.890250 -4.206903 1.716536 -5.671427 61040.729943
 2096 -4296.827532 891.725464 4746.174569 -4.487825 1.521467 -5.685981 61040.462821
 2095 -3750.816996 -268.368003 5419.730085 -5.432068 0.208936 -4.702557 61041.040022
 2094 -3562.941343 955.592827 5552.052123 -5.535126 0.741853 -4.437403 61041.384400
 2093 -3629.045380 338.690421 5618.724765 -5.495340 1.192429 -4.309901 61039.408421
 2092 nan nan nan nan nan nan 61039.782471
   37 61160.000000 61220.000000
    6
 2098 -3247.251724 3456.953878 4387.592867 -3.050784 2.976450 -6.035708 61101.389839
 2097 -4147.590415 2420.093105 4265.411648 -3.927863 1.545716 -6.191554 61101.729943
 2095 -4067.348468 -255.224368 5123.866216 -5.112672 0.228905 -5.156973 61101.040022
 2094 -3887.258249 998.178094 5271.478974 -5.234493 0.665504 -4.883434 61101.412067
 2093 -3958.887153 411.163990 5337.412605 -5.166223 1.144312 -4.763071 61101.412067
 2092 nan nan nan nan nan nan 61099.782471
   38 61220.000000 61280.000000
    4
 2095 -4367.747975 -240.490301 4796.289864 -4.738673 0.256473 -5.593013 61162.040022
 2094 -4192.213598 1035.805728 4965.048423 -4.905597 0.575800 -5.314174 61161.412067
 2093 -4263.090281 480.535692 5034.172843 -4.806752 1.119256 -5.179438 61162.348343
 2092 nan nan nan nan nan nan 61161.412067
   39 61280.000000 61340.000000
    4
 2095 -4643.306366 -224.519623 4444.298894 -4.351420 0.274941 -6.021948 61222.769893
 2094 -4482.113948 1068.906933 4626.009691 -4.538917 0.503439 -5.726731 61222.769893
 2093 -4543.369816 546.765812 4707.817110 -4.449436 1.071219 -5.597073 61222.769893
 2092 nan nan nan nan nan nan 61222.769893
   40 61340.000000 61400.000000
    3
 2094 -4744.354892 1095.884186 4267.188266 -4.125592 0.406444 -6.123013 61283.270672
 2093 -4800.873892 610.361774 4356.341154 -4.050374 1.022241 -6.000628 61283.348343
 2092 nan nan nan nan nan nan 61283.270672
   41 61400.000000 61460.000000
    2
 2093 -5030.836816 670.208341 3985.509701 -3.620335 0.968742 -6.360484 61343.366895
 2092 nan nan nan nan nan nan 61343.639435
   42 61460.000000 61520.000000
    1
 2092 nan nan nan nan nan nan 61404.168688
   43 61520.000000 61580.000000
    1
 2092 nan nan nan nan nan nan 61439.782471
   44 61580.000000 61640.000000
    1
 2092 nan nan nan nan nan nan 61439.782471
   45 61640.000000 61700.000000
    1
 2092 nan nan nan nan nan nan 61439.782471
   46 61700.000000 61760.000000
    1
 2092 nan nan nan nan nan nan 61439.782471
   47 61760.000000 61820.000000
    0
   48 61820.000000 61880.000000
    0
   49 61880.000000 61940.000000
    0
   50 61940.000000 62000.000000
    0
